tcga	050d1c5d-08f9-49a6-ab70-3073b03e84d5	TCGA-OR-A5JR-01Z-00-DX2.svs
tcga	d86456be-24d1-4436-8cf4-8803315bd779	TCGA-OR-A5JR-01Z-00-DX3.svs
tcga	4c97fd9f-7197-4c58-8ab1-84a8d7f7ada0	TCGA-OR-A5JR-01Z-00-DX5.svs
tcga	4c5aea35-1d2d-4cbd-912b-d49246de2ef1	TCGA-OX-A56R-01Z-00-DX1.svs
tcga	a0fc03f0-b74d-447f-9802-c7ff6920306a	TCGA-P5-A737-01Z-00-DX1.svs
tcga	5ee98d40-3bcf-475e-bf11-baf5ebd6f697	TCGA-Q1-A73O-01Z-00-DX1.svs
tcga	dfb2bea0-b615-446d-b9d9-4a3529c87865	TCGA-QH-A6X3-01Z-00-DX1.svs
tcga	1aef4b42-7018-45f9-b007-3aaf0a00356f	TCGA-QR-A70E-01Z-00-DX1.svs
tcga	77cb016d-ca28-4653-beee-00b7b0a14b4c	TCGA-QS-A744-01Z-00-DX1.svs
tcga	782605e6-e88a-4a17-8380-48d940b480ce	TCGA-R5-A7ZR-01Z-00-DX1.svs
tcga	1dcb4dca-ccc4-4c50-8eeb-6a1688ac1c28	TCGA-R5-A805-01Z-00-DX1.svs
tcga	0c07b52a-751e-41c9-bb9e-1f2bc7c80145	TCGA-RD-A8N6-01Z-00-DX1.svs
tcga	6cfe2de0-bfbd-4be3-aef8-a74e471d7603	TCGA-RP-A6K9-01Z-00-DX1.svs
tcga	94693a17-1b38-424d-9d0b-aeab0ebfcc74	TCGA-S9-A6U5-01Z-00-DX1.svs
tcga	c795d7d9-f523-4347-8eff-f5a654c2778b	TCGA-S9-A7IZ-01Z-00-DX1.svs
tcga	ae6e7ab8-fdc4-4e70-95d7-591705062e89	TCGA-SC-A6LM-01Z-00-DX1.svs
tcga	98fc2994-8010-4eca-ab5f-9ba8c811e38b	TCGA-SC-A6LM-01Z-00-DX2.svs
tcga	34cdebdb-9269-4d34-8ce1-c49c68d12bde	TCGA-SC-A6LR-01Z-00-DX1.svs
tcga	390c5974-3db1-4e5e-9449-5e8d3efbcb07	TCGA-UY-A78L-01Z-00-DX1.svs
tcga	37a945f6-93dc-47b9-b87f-917f41e4f1e1	TCGA-UZ-A9PO-01Z-00-DX1.svs
tcga	7a5aca00-a825-4c91-8a0b-64dda34e6d3b	TCGA-V5-AASW-01Z-00-DX1.svs
tcga	2e49b13a-9976-4a06-b185-79c1633cea83	TCGA-VD-AA8N-01Z-00-DX1.svs
tcga	4f5b8cb3-bd2e-4cdf-9ea0-6d06478e8826	TCGA-W5-AA2G-01Z-00-DX1.svs
tcga	2ac70d19-8e3c-417a-bca5-d811fa1a3f2f	TCGA-WE-A8ZX-06Z-00-DX1.svs
tcga	24981017-8bfc-41da-a2d5-956d38a826b1	TCGA-WK-A8XX-01Z-00-DX1.svs
tcga	359e4480-34a8-4161-bae7-805e1489111d	TCGA-WK-A8XX-01Z-00-DX4.svs
tcga	82bb6d58-7886-43f1-9508-102b75fda1a5	TCGA-WK-A8XX-01Z-00-DX5.svs
tcga	59815d71-7089-43fd-913a-0c4167184cc1	TCGA-WY-A85D-01Z-00-DX1.svs
tcga	79dd9959-e4cf-4942-b77e-7ed56b3e4c04	TCGA-XF-A9SY-01Z-00-DX1.svs
tcga	c035b594-7d9a-413d-8319-dc6fa4a8eba9	TCGA-XM-A8RF-01Z-00-DX1.svs
tcga	48d0502c-877d-4d92-9a6e-4719a21524cf	TCGA-XU-AAXW-01Z-00-DX1.svs
tcga	bd9345b3-50c3-4d89-8b34-45ca11cfed13	TCGA-YL-A9WH-01Z-00-DX1.svs
tcga	4f9532ce-e4f5-4c18-a1c1-37581d58c8fb	TCGA-YZ-A985-01Z-00-DX1.svs
tcga	7dc2d364-0dc5-4e2b-b01b-ec3d483cf0b4	TCGA-ZF-AA5N-01Z-00-DX1.svs
tcga_slidebench	fa75eee1-cb31-46bc-a814-7baee5847d64	TCGA-HC-7080-01Z-00-DX1.svs
tcga_slidebench	765214bd-6c5c-4c7b-9e0e-21736495919b	TCGA-BH-A1F8-01Z-00-DX1.svs
tcga_slidebench	7956c065-4154-430e-88e2-1892ae9e6912	TCGA-3S-A8YW-01Z-00-DX1.svs
tcga_slidebench	0bff0e0b-16cd-430f-aac9-d35ecac52927	TCGA-G3-A7M6-01Z-00-DX1.svs
tcga_slidebench	99b1c55f-4cd2-4b42-aa8b-fae61fe5172f	TCGA-CV-A6JD-01Z-00-DX1.svs
tcga_slidebench	5c0685db-157f-4d01-81ab-71228b6bd84c	TCGA-BR-A4IZ-01Z-00-DX1.svs
tcga_slidebench	ae7f998c-d185-4114-a4a3-3cbbbed055f0	TCGA-55-8206-01Z-00-DX1.svs
tcga_slidebench	b0a0a77e-b0a5-486f-bf0a-9389151dd2b5	TCGA-V1-A9ZI-01Z-00-DX1.svs
tcga_slidebench	611b7039-10a5-4ca9-9498-b5b93531b255	TCGA-A2-A25B-01Z-00-DX1.svs
tcga_slidebench	adfd776e-60f9-48e5-a66c-047c7a0d1aca	TCGA-DD-A3A4-01Z-00-DX1.svs
tcga_slidebench	b4dcc3ef-345a-4cf6-965f-fc6112d1cc81	TCGA-97-8172-01Z-00-DX1.svs
tcga_slidebench	ed1ca2f4-7bb5-454f-aa01-d06bcc09066b	TCGA-A5-A0GJ-01Z-00-DX1.svs
tcga_slidebench	77ac6250-b4f3-4a8b-8f09-a856aa097aea	TCGA-ZP-A9D2-01Z-00-DX1.svs
tcga_slidebench	b0487742-edc8-464b-a5de-1041cc4fbe9b	TCGA-IB-7891-01Z-00-DX1.svs
tcga_slidebench	c650a263-4115-45bc-b16f-6b88b1c0bd5b	TCGA-EA-A3HT-01Z-00-DX1.svs
tcga_slidebench	8929de4d-3935-4138-a844-433afe213f49	TCGA-D8-A1JS-01Z-00-DX1.svs
tcga_slidebench	4357f97f-ae13-4e60-a8ca-cabfc5571ca9	TCGA-EL-A3CS-01Z-00-DX1.svs
tcga_slidebench	4f8c0f93-5eac-40bc-bbc2-78cba1cf3e7e	TCGA-BH-A0HK-01Z-00-DX1.svs
tcga_slidebench	097a6019-c6a3-4ca4-9482-a26294c99e91	TCGA-B5-A0JX-01Z-00-DX1.svs
tcga_slidebench	e3319ea2-10e2-4626-8844-4e6f82d0dcd0	TCGA-EW-A1PA-01Z-00-DX1.svs
tcga_slidebench	a65e374b-ab60-4c9f-907f-86767ffc8f56	TCGA-EA-A97N-01Z-00-DX1.svs
tcga_slidebench	32a5ad8f-4ce0-4256-a56f-4df0f8d959ef	TCGA-D8-A1JL-01Z-00-DX1.svs
tcga_slidebench	2993aa97-615f-4385-b0e0-4db28802f92e	TCGA-A3-3374-01Z-00-DX1.svs
tcga_slidebench	e6987137-983d-42e4-9f48-55a96500445e	TCGA-VQ-A924-01Z-00-DX1.svs
tcga_slidebench	a45c9a16-d643-4629-9a0f-1d382cedf841	TCGA-SR-A6MZ-01Z-00-DX1.svs
